,ID,campo,lst_v,cod_list,reg,E_Brent,opex_pc,capex_pb,Oil,Gas_Prod,Gross_Fluid,Water_Injected,Producer_Well,Water_Injection_Well,total_opex,Perforacion,Facilidades,Abandono,total_capex,VPN_Total,volumen_T_LE_p,Payout
638,638,NARE SUR,1,38679-3-01-00 NARE SUR ICV EXPANSION SF C1C2C3,1,55,0.9,1,28562.1335,0,32781.5646,155421.9096,1194.4862,89.6724,218049.7663,267510.0201,414242.5987,17472.824,716858.5585,-346607.6022,14163.072306416663,50.0
639,639,NARE SUR,1,38679-3-01-00 NARE SUR ICV EXPANSION SF C1C2C3,1,60,0.9,1,28562.1335,0,32781.5646,155421.9096,1194.4862,89.6724,218049.7663,267510.0201,414242.5987,17472.824,716858.5585,-325669.0837,14163.072306416663,50.0
640,640,NARE SUR,1,38679-3-01-00 NARE SUR ICV EXPANSION SF C1C2C3,0,25,0.9,0.9,28562.1335,0,32781.5646,155421.9096,1194.4862,89.6724,218049.7663,240759.018,372818.3388,15725.5416,645172.7026,0,0.0,50.0
641,641,NARE SUR,1,38679-3-01-00 NARE SUR ICV EXPANSION SF C1C2C3,0,30,0.9,0.9,28562.1335,0,32781.5646,155421.9096,1194.4862,89.6724,218049.7663,240759.018,372818.3388,15725.5416,645172.7026,-427642.6888,10468.357791699274,50.0
642,642,NARE SUR,1,38679-3-01-00 NARE SUR ICV EXPANSION SF C1C2C3,0,35,0.9,0.9,28562.1335,0,32781.5646,155421.9096,1194.4862,89.6724,218049.7663,240759.018,372818.3388,15725.5416,645172.7026,-412062.0931,10468.357791699274,50.0
643,643,NARE SUR,1,38679-3-01-00 NARE SUR ICV EXPANSION SF C1C2C3,0,40,0.9,0.9,28562.1335,0,32781.5646,155421.9096,1194.4862,89.6724,218049.7663,240759.018,372818.3388,15725.5416,645172.7026,-396481.4974,10468.357791699274,50.0
644,644,NARE SUR,1,38679-3-01-00 NARE SUR ICV EXPANSION SF C1C2C3,0,45,0.9,0.9,28562.1335,0,32781.5646,155421.9096,1194.4862,89.6724,218049.7663,240759.018,372818.3388,15725.5416,645172.7026,-380900.9017,10468.357791699274,50.0
645,645,NARE SUR,1,38679-3-01-00 NARE SUR ICV EXPANSION SF C1C2C3,0,50,0.9,0.9,28562.1335,0,32781.5646,155421.9096,1194.4862,89.6724,218049.7663,240759.018,372818.3388,15725.5416,645172.7026,-365320.306,10468.357791699274,50.0
646,646,NARE SUR,1,38679-3-01-00 NARE SUR ICV EXPANSION SF C1C2C3,0,55,0.9,0.9,28562.1335,0,32781.5646,155421.9096,1194.4862,89.6724,218049.7663,240759.018,372818.3388,15725.5416,645172.7026,-349739.7103,10468.357791699274,50.0
647,647,NARE SUR,1,38679-3-01-00 NARE SUR ICV EXPANSION SF C1C2C3,0,60,0.9,0.9,28562.1335,0,32781.5646,155421.9096,1194.4862,89.6724,218049.7663,240759.018,372818.3388,15725.5416,645172.7026,-334159.1146,10468.357791699274,50.0
648,648,NARE SUR,1,38679-3-01-00 NARE SUR ICV EXPANSION SF C1C2C3,1,25,0.9,0.9,28562.1335,0,32781.5646,155421.9096,1194.4862,89.6724,218049.7663,240759.018,372818.3388,15725.5416,645172.7026,-425437.2459,14163.072306416663,50.0
649,649,NARE SUR,1,38679-3-01-00 NARE SUR ICV EXPANSION SF C1C2C3,1,30,0.9,0.9,28562.1335,0,32781.5646,155421.9096,1194.4862,89.6724,218049.7663,240759.018,372818.3388,15725.5416,645172.7026,-404357.6164,14163.072306416663,50.0
650,650,NARE SUR,1,38679-3-01-00 NARE SUR ICV EXPANSION SF C1C2C3,1,35,0.9,0.9,28562.1335,0,32781.5646,155421.9096,1194.4862,89.6724,218049.7663,240759.018,372818.3388,15725.5416,645172.7026,-383277.987,14163.072306416663,50.0
651,651,NARE SUR,1,38679-3-01-00 NARE SUR ICV EXPANSION SF C1C2C3,1,40,0.9,0.9,28562.1335,0,32781.5646,155421.9096,1194.4862,89.6724,218049.7663,240759.018,372818.3388,15725.5416,645172.7026,-362198.3575,14163.072306416663,50.0
652,652,NARE SUR,1,38679-3-01-00 NARE SUR ICV EXPANSION SF C1C2C3,1,45,0.9,0.9,28562.1335,0,32781.5646,155421.9096,1194.4862,89.6724,218049.7663,240759.018,372818.3388,15725.5416,645172.7026,-341118.728,14163.072306416663,50.0
653,653,NARE SUR,1,38679-3-01-00 NARE SUR ICV EXPANSION SF C1C2C3,1,50,0.9,0.9,28562.1335,0,32781.5646,155421.9096,1194.4862,89.6724,218049.7663,240759.018,372818.3388,15725.5416,645172.7026,-320039.0986,14163.072306416663,50.0
654,654,NARE SUR,1,38679-3-01-00 NARE SUR ICV EXPANSION SF C1C2C3,1,55,0.9,0.9,28562.1335,0,32781.5646,155421.9096,1194.4862,89.6724,218049.7663,240759.018,372818.3388,15725.5416,645172.7026,-299066.4349,14163.072306416663,50.0
655,655,NARE SUR,1,38679-3-01-00 NARE SUR ICV EXPANSION SF C1C2C3,1,60,0.9,0.9,28562.1335,0,32781.5646,155421.9096,1194.4862,89.6724,218049.7663,240759.018,372818.3388,15725.5416,645172.7026,-278127.9163,14163.072306416663,50.0
656,656,NARE SUR,1,38679-3-01-00 NARE SUR ICV EXPANSION SF C1C2C3,0,25,0.9,0.8,28562.1335,0,32781.5646,155421.9096,1194.4862,89.6724,218049.7663,214008.016,331394.079,13978.2592,573486.8468,0,0.0,50.0
657,657,NARE SUR,1,38679-3-01-00 NARE SUR ICV EXPANSION SF C1C2C3,0,30,0.9,0.8,28562.1335,0,32781.5646,155421.9096,1194.4862,89.6724,218049.7663,214008.016,331394.079,13978.2592,573486.8468,-380030.4169,10468.357791699274,50.0
658,658,NARE SUR,1,38679-3-01-00 NARE SUR ICV EXPANSION SF C1C2C3,0,35,0.9,0.8,28562.1335,0,32781.5646,155421.9096,1194.4862,89.6724,218049.7663,214008.016,331394.079,13978.2592,573486.8468,-364449.8212,10468.357791699274,50.0
659,659,NARE SUR,1,38679-3-01-00 NARE SUR ICV EXPANSION SF C1C2C3,0,40,0.9,0.8,28562.1335,0,32781.5646,155421.9096,1194.4862,89.6724,218049.7663,214008.016,331394.079,13978.2592,573486.8468,-348869.2255,10468.357791699274,50.0
660,660,NARE SUR,1,38679-3-01-00 NARE SUR ICV EXPANSION SF C1C2C3,0,45,0.9,0.8,28562.1335,0,32781.5646,155421.9096,1194.4862,89.6724,218049.7663,214008.016,331394.079,13978.2592,573486.8468,-333288.6298,10468.357791699274,50.0
661,661,NARE SUR,1,38679-3-01-00 NARE SUR ICV EXPANSION SF C1C2C3,0,50,0.9,0.8,28562.1335,0,32781.5646,155421.9096,1194.4862,89.6724,218049.7663,214008.016,331394.079,13978.2592,573486.8468,-317708.0341,10468.357791699274,50.0
662,662,NARE SUR,1,38679-3-01-00 NARE SUR ICV EXPANSION SF C1C2C3,0,55,0.9,0.8,28562.1335,0,32781.5646,155421.9096,1194.4862,89.6724,218049.7663,214008.016,331394.079,13978.2592,573486.8468,-302127.4384,10468.357791699274,50.0
663,663,NARE SUR,1,38679-3-01-00 NARE SUR ICV EXPANSION SF C1C2C3,0,60,0.9,0.8,28562.1335,0,32781.5646,155421.9096,1194.4862,89.6724,218049.7663,214008.016,331394.079,13978.2592,573486.8468,-286546.8427,10468.357791699274,50.0
664,664,NARE SUR,1,38679-3-01-00 NARE SUR ICV EXPANSION SF C1C2C3,1,25,0.9,0.8,28562.1335,0,32781.5646,155421.9096,1194.4862,89.6724,218049.7663,214008.016,331394.079,13978.2592,573486.8468,-377824.974,14163.072306416663,50.0
665,665,NARE SUR,1,38679-3-01-00 NARE SUR ICV EXPANSION SF C1C2C3,1,30,0.9,0.8,28562.1335,0,32781.5646,155421.9096,1194.4862,89.6724,218049.7663,214008.016,331394.079,13978.2592,573486.8468,-356745.3445,14163.072306416663,50.0
666,666,NARE SUR,1,38679-3-01-00 NARE SUR ICV EXPANSION SF C1C2C3,1,35,0.9,0.8,28562.1335,0,32781.5646,155421.9096,1194.4862,89.6724,218049.7663,214008.016,331394.079,13978.2592,573486.8468,-335665.7151,14163.072306416663,50.0
667,667,NARE SUR,1,38679-3-01-00 NARE SUR ICV EXPANSION SF C1C2C3,1,40,0.9,0.8,28562.1335,0,32781.5646,155421.9096,1194.4862,89.6724,218049.7663,214008.016,331394.079,13978.2592,573486.8468,-314586.0856,14163.072306416663,50.0
668,668,NARE SUR,1,38679-3-01-00 NARE SUR ICV EXPANSION SF C1C2C3,1,45,0.9,0.8,28562.1335,0,32781.5646,155421.9096,1194.4862,89.6724,218049.7663,214008.016,331394.079,13978.2592,573486.8468,-293506.4561,14163.072306416663,50.0
669,669,NARE SUR,1,38679-3-01-00 NARE SUR ICV EXPANSION SF C1C2C3,1,50,0.9,0.8,28562.1335,0,32781.5646,155421.9096,1194.4862,89.6724,218049.7663,214008.016,331394.079,13978.2592,573486.8468,-272463.786,14163.072306416663,50.0
670,670,NARE SUR,1,38679-3-01-00 NARE SUR ICV EXPANSION SF C1C2C3,1,55,0.9,0.8,28562.1335,0,32781.5646,155421.9096,1194.4862,89.6724,218049.7663,214008.016,331394.079,13978.2592,573486.8468,-251525.2675,14163.072306416663,50.0
671,671,NARE SUR,1,38679-3-01-00 NARE SUR ICV EXPANSION SF C1C2C3,1,60,0.9,0.8,28562.1335,0,32781.5646,155421.9096,1194.4862,89.6724,218049.7663,214008.016,331394.079,13978.2592,573486.8468,-230586.749,14163.072306416663,50.0
672,672,NARE SUR,1,38679-3-01-00 NARE SUR ICV EXPANSION SF C1C2C3,0,25,0.8,1,25388.5631,0,29139.1686,138152.8085,1061.7655,79.7088,193822.0145,267510.0201,414242.5987,17472.824,716858.5585,0,0.0,50.0
673,673,NARE SUR,1,38679-3-01-00 NARE SUR ICV EXPANSION SF C1C2C3,0,30,0.8,1,25388.5631,0,29139.1686,138152.8085,1061.7655,79.7088,193822.0145,267510.0201,414242.5987,17472.824,716858.5585,-468020.8926,10468.357791699274,50.0
674,674,NARE SUR,1,38679-3-01-00 NARE SUR ICV EXPANSION SF C1C2C3,0,35,0.8,1,25388.5631,0,29139.1686,138152.8085,1061.7655,79.7088,193822.0145,267510.0201,414242.5987,17472.824,716858.5585,-452440.2969,10468.357791699274,50.0
675,675,NARE SUR,1,38679-3-01-00 NARE SUR ICV EXPANSION SF C1C2C3,0,40,0.8,1,25388.5631,0,29139.1686,138152.8085,1061.7655,79.7088,193822.0145,267510.0201,414242.5987,17472.824,716858.5585,-436859.7012,10468.357791699274,50.0
676,676,NARE SUR,1,38679-3-01-00 NARE SUR ICV EXPANSION SF C1C2C3,0,45,0.8,1,25388.5631,0,29139.1686,138152.8085,1061.7655,79.7088,193822.0145,267510.0201,414242.5987,17472.824,716858.5585,-421279.1055,10468.357791699274,50.0
677,677,NARE SUR,1,38679-3-01-00 NARE SUR ICV EXPANSION SF C1C2C3,0,50,0.8,1,25388.5631,0,29139.1686,138152.8085,1061.7655,79.7088,193822.0145,267510.0201,414242.5987,17472.824,716858.5585,-405698.5098,10468.357791699274,50.0
678,678,NARE SUR,1,38679-3-01-00 NARE SUR ICV EXPANSION SF C1C2C3,0,55,0.8,1,25388.5631,0,29139.1686,138152.8085,1061.7655,79.7088,193822.0145,267510.0201,414242.5987,17472.824,716858.5585,-390117.9141,10468.357791699274,50.0
679,679,NARE SUR,1,38679-3-01-00 NARE SUR ICV EXPANSION SF C1C2C3,0,60,0.8,1,25388.5631,0,29139.1686,138152.8085,1061.7655,79.7088,193822.0145,267510.0201,414242.5987,17472.824,716858.5585,-374537.3184,10468.357791699274,50.0
680,680,NARE SUR,1,38679-3-01-00 NARE SUR ICV EXPANSION SF C1C2C3,1,25,0.8,1,25388.5631,0,29139.1686,138152.8085,1061.7655,79.7088,193822.0145,267510.0201,414242.5987,17472.824,716858.5585,-465815.4497,14163.072306416663,50.0
681,681,NARE SUR,1,38679-3-01-00 NARE SUR ICV EXPANSION SF C1C2C3,1,30,0.8,1,25388.5631,0,29139.1686,138152.8085,1061.7655,79.7088,193822.0145,267510.0201,414242.5987,17472.824,716858.5585,-444735.8202,14163.072306416663,50.0
682,682,NARE SUR,1,38679-3-01-00 NARE SUR ICV EXPANSION SF C1C2C3,1,35,0.8,1,25388.5631,0,29139.1686,138152.8085,1061.7655,79.7088,193822.0145,267510.0201,414242.5987,17472.824,716858.5585,-423656.1908,14163.072306416663,50.0
683,683,NARE SUR,1,38679-3-01-00 NARE SUR ICV EXPANSION SF C1C2C3,1,40,0.8,1,25388.5631,0,29139.1686,138152.8085,1061.7655,79.7088,193822.0145,267510.0201,414242.5987,17472.824,716858.5585,-402576.5613,14163.072306416663,50.0
684,684,NARE SUR,1,38679-3-01-00 NARE SUR ICV EXPANSION SF C1C2C3,1,45,0.8,1,25388.5631,0,29139.1686,138152.8085,1061.7655,79.7088,193822.0145,267510.0201,414242.5987,17472.824,716858.5585,-381496.9318,14163.072306416663,50.0
685,685,NARE SUR,1,38679-3-01-00 NARE SUR ICV EXPANSION SF C1C2C3,1,50,0.8,1,25388.5631,0,29139.1686,138152.8085,1061.7655,79.7088,193822.0145,267510.0201,414242.5987,17472.824,716858.5585,-360417.3024,14163.072306416663,50.0
686,686,NARE SUR,1,38679-3-01-00 NARE SUR ICV EXPANSION SF C1C2C3,1,55,0.8,1,25388.5631,0,29139.1686,138152.8085,1061.7655,79.7088,193822.0145,267510.0201,414242.5987,17472.824,716858.5585,-339435.3304,14163.072306416663,50.0
687,687,NARE SUR,1,38679-3-01-00 NARE SUR ICV EXPANSION SF C1C2C3,1,60,0.8,1,25388.5631,0,29139.1686,138152.8085,1061.7655,79.7088,193822.0145,267510.0201,414242.5987,17472.824,716858.5585,-318496.8119,14163.072306416663,50.0
688,688,NARE SUR,1,38679-3-01-00 NARE SUR ICV EXPANSION SF C1C2C3,0,25,0.8,0.9,25388.5631,0,29139.1686,138152.8085,1061.7655,79.7088,193822.0145,240759.018,372818.3388,15725.5416,645172.7026,0,0.0,50.0
689,689,NARE SUR,1,38679-3-01-00 NARE SUR ICV EXPANSION SF C1C2C3,0,30,0.8,0.9,25388.5631,0,29139.1686,138152.8085,1061.7655,79.7088,193822.0145,240759.018,372818.3388,15725.5416,645172.7026,-420408.6207,10468.357791699274,50.0
690,690,NARE SUR,1,38679-3-01-00 NARE SUR ICV EXPANSION SF C1C2C3,0,35,0.8,0.9,25388.5631,0,29139.1686,138152.8085,1061.7655,79.7088,193822.0145,240759.018,372818.3388,15725.5416,645172.7026,-404828.025,10468.357791699274,50.0
691,691,NARE SUR,1,38679-3-01-00 NARE SUR ICV EXPANSION SF C1C2C3,0,40,0.8,0.9,25388.5631,0,29139.1686,138152.8085,1061.7655,79.7088,193822.0145,240759.018,372818.3388,15725.5416,645172.7026,-389247.4293,10468.357791699274,50.0
692,692,NARE SUR,1,38679-3-01-00 NARE SUR ICV EXPANSION SF C1C2C3,0,45,0.8,0.9,25388.5631,0,29139.1686,138152.8085,1061.7655,79.7088,193822.0145,240759.018,372818.3388,15725.5416,645172.7026,-373666.8336,10468.357791699274,50.0
693,693,NARE SUR,1,38679-3-01-00 NARE SUR ICV EXPANSION SF C1C2C3,0,50,0.8,0.9,25388.5631,0,29139.1686,138152.8085,1061.7655,79.7088,193822.0145,240759.018,372818.3388,15725.5416,645172.7026,-358086.2379,10468.357791699274,50.0
694,694,NARE SUR,1,38679-3-01-00 NARE SUR ICV EXPANSION SF C1C2C3,0,55,0.8,0.9,25388.5631,0,29139.1686,138152.8085,1061.7655,79.7088,193822.0145,240759.018,372818.3388,15725.5416,645172.7026,-342505.6422,10468.357791699274,50.0
695,695,NARE SUR,1,38679-3-01-00 NARE SUR ICV EXPANSION SF C1C2C3,0,60,0.8,0.9,25388.5631,0,29139.1686,138152.8085,1061.7655,79.7088,193822.0145,240759.018,372818.3388,15725.5416,645172.7026,-326925.0465,10468.357791699274,50.0
696,696,NARE SUR,1,38679-3-01-00 NARE SUR ICV EXPANSION SF C1C2C3,1,25,0.8,0.9,25388.5631,0,29139.1686,138152.8085,1061.7655,79.7088,193822.0145,240759.018,372818.3388,15725.5416,645172.7026,-418203.1778,14163.072306416663,50.0
697,697,NARE SUR,1,38679-3-01-00 NARE SUR ICV EXPANSION SF C1C2C3,1,30,0.8,0.9,25388.5631,0,29139.1686,138152.8085,1061.7655,79.7088,193822.0145,240759.018,372818.3388,15725.5416,645172.7026,-397123.5483,14163.072306416663,50.0
698,698,NARE SUR,1,38679-3-01-00 NARE SUR ICV EXPANSION SF C1C2C3,1,35,0.8,0.9,25388.5631,0,29139.1686,138152.8085,1061.7655,79.7088,193822.0145,240759.018,372818.3388,15725.5416,645172.7026,-376043.9188,14163.072306416663,50.0
699,699,NARE SUR,1,38679-3-01-00 NARE SUR ICV EXPANSION SF C1C2C3,1,40,0.8,0.9,25388.5631,0,29139.1686,138152.8085,1061.7655,79.7088,193822.0145,240759.018,372818.3388,15725.5416,645172.7026,-354964.2894,14163.072306416663,50.0
700,700,NARE SUR,1,38679-3-01-00 NARE SUR ICV EXPANSION SF C1C2C3,1,45,0.8,0.9,25388.5631,0,29139.1686,138152.8085,1061.7655,79.7088,193822.0145,240759.018,372818.3388,15725.5416,645172.7026,-333884.6599,14163.072306416663,50.0
701,701,NARE SUR,1,38679-3-01-00 NARE SUR ICV EXPANSION SF C1C2C3,1,50,0.8,0.9,25388.5631,0,29139.1686,138152.8085,1061.7655,79.7088,193822.0145,240759.018,372818.3388,15725.5416,645172.7026,-312832.6816,14163.072306416663,50.0
702,702,NARE SUR,1,38679-3-01-00 NARE SUR ICV EXPANSION SF C1C2C3,1,55,0.8,0.9,25388.5631,0,29139.1686,138152.8085,1061.7655,79.7088,193822.0145,240759.018,372818.3388,15725.5416,645172.7026,-291894.1631,14163.072306416663,50.0
703,703,NARE SUR,1,38679-3-01-00 NARE SUR ICV EXPANSION SF C1C2C3,1,60,0.8,0.9,25388.5631,0,29139.1686,138152.8085,1061.7655,79.7088,193822.0145,240759.018,372818.3388,15725.5416,645172.7026,-270955.6445,14163.072306416663,50.0
704,704,NARE SUR,1,38679-3-01-00 NARE SUR ICV EXPANSION SF C1C2C3,0,25,0.8,0.8,25388.5631,0,29139.1686,138152.8085,1061.7655,79.7088,193822.0145,214008.016,331394.079,13978.2592,573486.8468,0,0.0,50.0
705,705,NARE SUR,1,38679-3-01-00 NARE SUR ICV EXPANSION SF C1C2C3,0,30,0.8,0.8,25388.5631,0,29139.1686,138152.8085,1061.7655,79.7088,193822.0145,214008.016,331394.079,13978.2592,573486.8468,-372796.3487,10468.357791699274,50.0
706,706,NARE SUR,1,38679-3-01-00 NARE SUR ICV EXPANSION SF C1C2C3,0,35,0.8,0.8,25388.5631,0,29139.1686,138152.8085,1061.7655,79.7088,193822.0145,214008.016,331394.079,13978.2592,573486.8468,-357215.753,10468.357791699274,50.0
707,707,NARE SUR,1,38679-3-01-00 NARE SUR ICV EXPANSION SF C1C2C3,0,40,0.8,0.8,25388.5631,0,29139.1686,138152.8085,1061.7655,79.7088,193822.0145,214008.016,331394.079,13978.2592,573486.8468,-341635.1573,10468.357791699274,50.0
708,708,NARE SUR,1,38679-3-01-00 NARE SUR ICV EXPANSION SF C1C2C3,0,45,0.8,0.8,25388.5631,0,29139.1686,138152.8085,1061.7655,79.7088,193822.0145,214008.016,331394.079,13978.2592,573486.8468,-326054.5617,10468.357791699274,50.0
709,709,NARE SUR,1,38679-3-01-00 NARE SUR ICV EXPANSION SF C1C2C3,0,50,0.8,0.8,25388.5631,0,29139.1686,138152.8085,1061.7655,79.7088,193822.0145,214008.016,331394.079,13978.2592,573486.8468,-310473.966,10468.357791699274,50.0
710,710,NARE SUR,1,38679-3-01-00 NARE SUR ICV EXPANSION SF C1C2C3,0,55,0.8,0.8,25388.5631,0,29139.1686,138152.8085,1061.7655,79.7088,193822.0145,214008.016,331394.079,13978.2592,573486.8468,-294893.3703,10468.357791699274,50.0
711,711,NARE SUR,1,38679-3-01-00 NARE SUR ICV EXPANSION SF C1C2C3,0,60,0.8,0.8,25388.5631,0,29139.1686,138152.8085,1061.7655,79.7088,193822.0145,214008.016,331394.079,13978.2592,573486.8468,-279317.0083,10468.357791699274,50.0
712,712,NARE SUR,1,38679-3-01-00 NARE SUR ICV EXPANSION SF C1C2C3,1,25,0.8,0.8,25388.5631,0,29139.1686,138152.8085,1061.7655,79.7088,193822.0145,214008.016,331394.079,13978.2592,573486.8468,-370590.9059,14163.072306416663,50.0
713,713,NARE SUR,1,38679-3-01-00 NARE SUR ICV EXPANSION SF C1C2C3,1,30,0.8,0.8,25388.5631,0,29139.1686,138152.8085,1061.7655,79.7088,193822.0145,214008.016,331394.079,13978.2592,573486.8468,-349511.2764,14163.072306416663,50.0
714,714,NARE SUR,1,38679-3-01-00 NARE SUR ICV EXPANSION SF C1C2C3,1,35,0.8,0.8,25388.5631,0,29139.1686,138152.8085,1061.7655,79.7088,193822.0145,214008.016,331394.079,13978.2592,573486.8468,-328431.6469,14163.072306416663,50.0
715,715,NARE SUR,1,38679-3-01-00 NARE SUR ICV EXPANSION SF C1C2C3,1,40,0.8,0.8,25388.5631,0,29139.1686,138152.8085,1061.7655,79.7088,193822.0145,214008.016,331394.079,13978.2592,573486.8468,-307352.0175,14163.072306416663,50.0
716,716,NARE SUR,1,38679-3-01-00 NARE SUR ICV EXPANSION SF C1C2C3,1,45,0.8,0.8,25388.5631,0,29139.1686,138152.8085,1061.7655,79.7088,193822.0145,214008.016,331394.079,13978.2592,573486.8468,-286272.388,14163.072306416663,50.0
717,717,NARE SUR,1,38679-3-01-00 NARE SUR ICV EXPANSION SF C1C2C3,1,50,0.8,0.8,25388.5631,0,29139.1686,138152.8085,1061.7655,79.7088,193822.0145,214008.016,331394.079,13978.2592,573486.8468,-265291.5142,14163.072306416663,50.0
718,718,NARE SUR,1,38679-3-01-00 NARE SUR ICV EXPANSION SF C1C2C3,1,55,0.8,0.8,25388.5631,0,29139.1686,138152.8085,1061.7655,79.7088,193822.0145,214008.016,331394.079,13978.2592,573486.8468,-244352.9957,14163.072306416663,50.0
719,719,NARE SUR,1,38679-3-01-00 NARE SUR ICV EXPANSION SF C1C2C3,1,60,0.8,0.8,25388.5631,0,29139.1686,138152.8085,1061.7655,79.7088,193822.0145,214008.016,331394.079,13978.2592,573486.8468,-223414.4772,14163.072306416663,50.0
